folioviv,foliohog,tam_loc,educa_jefe,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,ing_cor,factor
0660053618,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,3667.24,16
0660053619,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,43412.47,16
0660053620,1,Menos de 2.5 mil,05,Si,Si,No,0,1,2,0,91161.58,16
0660053706,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,33491.79,16
0660053707,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,21136.39,16
0660053708,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,16421.29,16
0660053709,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,18291.14,16
0660053710,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,62788.5,16
0660053821,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,21015.42,16
0660053822,1,Menos de 2.5 mil,05,No,No,No,0,0,1,0,6860.65,16
0660053823,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,20385.23,16
0660053824,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,48032.46,16
0660053825,1,Menos de 2.5 mil,06,Si,Si,No,0,1,1,0,25771.94,16
0660053911,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,14642.35,16
0660053912,1,Menos de 2.5 mil,05,Si,No,No,1,0,1,0,16706.16,16
0660053913,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,14733.86,16
0660053914,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,14642.35,16
0660053915,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,16990.17,16
0660054001,1,Menos de 2.5 mil,07,Si,No,No,0,0,1,0,28734.31,17
0660054002,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,1,23788.11,17
0660054003,1,Menos de 2.5 mil,06,No,No,No,0,0,1,0,13425.5,17
0660054004,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,20038.76,17
0660054005,1,Menos de 2.5 mil,04,No,No,No,0,1,0,0,20988.82,17
0660054006,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,20404.42,17
0660054207,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,5552.68,17
0660054209,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,77339.64,17
0660054210,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,18238.68,17
0660054211,1,Menos de 2.5 mil,10,Si,No,No,0,1,0,1,66719.19,17
0660054212,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,10401.88,17
0660054313,1,Menos de 2.5 mil,01,No,No,No,0,0,1,0,12676.02,17
0660054314,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,8733.32,17
0660054315,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,19644.09,17
0660054316,1,Menos de 2.5 mil,03,Si,Si,No,0,0,2,0,14298.96,17
0660054317,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,76664.05,17
0660054318,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,11909.52,17
0660054419,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,19771.26,17
0660054420,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,11392.55,17
0660054421,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,9237.44,17
0660054422,1,Menos de 2.5 mil,03,No,Si,No,0,0,0,0,10585.39,17
0660054423,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,24597.55,17
0660054424,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,12034.3,17
0660055506,1,Menos de 2.5 mil,06,No,No,No,0,0,1,0,32405.88,15
0660055507,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,12196.68,15
0660055508,1,Menos de 2.5 mil,06,No,No,No,1,0,0,0,24604.85,15
0660055509,1,Menos de 2.5 mil,08,Si,No,No,0,0,1,0,40865.69,15
0660055510,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,54683.36,15
0660055516,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,33372.44,15
0660055517,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,36202.15,15
0660055518,1,Menos de 2.5 mil,04,Si,No,No,0,0,2,0,36911.67,15
0660055519,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,22307.66,15
0660055520,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,31209.45,15
0660055611,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,29613.87,15
0660055612,1,Menos de 2.5 mil,03,No,No,No,1,0,0,0,27169.26,15
0660055613,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,33792.46,15
0660055614,1,Menos de 2.5 mil,08,No,No,No,0,0,1,0,24826.22,15
0660055615,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,58322.92,15
0660055721,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,26296.69,15
0660055722,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,1,32522.46,15
0660055724,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,30766.46,15
0660055801,1,Menos de 2.5 mil,01,Si,No,No,1,0,0,0,41003.77,15
0660055802,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,48727.84,15
0660055802,2,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,21357.63,15
0660055803,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,6692.45,15
0660055805,1,Menos de 2.5 mil,08,Si,Si,No,0,0,1,0,38547.25,15
0660058021,1,Menos de 2.5 mil,04,No,Si,No,0,0,1,0,9187.52,21
0660058022,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,39107.55,21
0660058023,1,Menos de 2.5 mil,04,No,Si,No,0,0,1,0,16663.56,21
0660058024,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,22001.3,21
0660058025,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,42868.22,21
0660058211,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,23602.68,21
0660058212,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,19970.87,21
0660058213,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,26074.47,21
0660058214,1,Menos de 2.5 mil,06,No,Si,No,1,0,1,0,11843.87,21
0660058215,1,Menos de 2.5 mil,04,Si,Si,No,0,1,1,0,22843.37,21
0660058216,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,4688.85,21
0660058217,1,Menos de 2.5 mil,08,Si,No,No,0,0,0,0,7394.38,21
0660058218,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,386941.85,21
0660058219,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,13032.65,21
0660058220,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,18141.52,21
0660058306,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,5003.06,21
0660058307,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,1,15094.83,21
0660058309,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,16595.07,21
0660058310,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,150647.09,21
0660058901,1,Menos de 2.5 mil,04,No,Si,No,0,0,0,0,11914.24,21
0660058902,1,Menos de 2.5 mil,08,Si,No,No,0,0,1,0,13875.49,21
0660058903,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,20018.42,21
0660058904,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,14063.33,21
0660064401,1,Menos de 2.5 mil,05,No,Si,No,0,0,1,0,34781.26,21
0660064402,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,19841.14,21
0660064403,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,38553.1,21
0660064404,1,Menos de 2.5 mil,04,No,Si,No,0,1,1,0,31911.47,21
0660064405,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,13558.68,21
0660064406,1,Menos de 2.5 mil,06,No,No,No,0,0,1,0,36947.66,21
0660064507,1,Menos de 2.5 mil,04,Si,Si,No,1,0,1,0,25862.28,21
0660064508,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,61577.47,21
0660064509,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,48209.54,21
0660064510,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,66353.6,21
0660064511,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,8849.76,21
0660064512,1,Menos de 2.5 mil,06,Si,No,No,1,0,0,1,33227.33,21
0660064613,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,15049.17,21
0660064614,1,Menos de 2.5 mil,06,No,No,No,0,0,1,0,43934.7,21
0660064615,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,36573.41,21
0660064616,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,33654.07,21
0660064617,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,7598.36,21
0660064719,1,Menos de 2.5 mil,01,No,No,No,0,1,1,0,55029.59,21
0660064720,1,Menos de 2.5 mil,05,Si,No,No,0,0,1,1,79987.47,21
0660064721,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,17624.77,21
0660064722,1,Menos de 2.5 mil,06,Si,Si,No,0,1,1,0,44557.07,21
0660064723,1,Menos de 2.5 mil,06,No,No,No,1,0,1,0,35507.27,21
0660064724,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,29734.54,21
0660065011,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,19676.92,21
0660065012,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,26982,21
0660065013,1,Menos de 2.5 mil,01,No,No,No,0,0,1,0,10161.28,21
0660065014,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,20126.92,21
0660065015,1,Menos de 2.5 mil,01,Si,Si,No,0,0,1,0,15529.09,21
0660065207,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,12585.85,21
0660065208,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,5139.18,21
0660065209,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,12397.7,21
0660065210,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,10426.44,21
0660065216,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,37155.89,21
0660065217,1,Menos de 2.5 mil,03,No,No,No,1,0,1,0,18755.91,21
0660065218,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,32365.85,21
0660065220,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,28464.04,21
0660065801,1,Menos de 2.5 mil,09,Si,No,No,1,0,1,0,15663.93,21
0660065803,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,19209.45,21
0660065804,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,11431.46,21
0660065922,1,Menos de 2.5 mil,01,Si,Si,No,0,1,2,0,32496.52,21
0660065923,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,33736.73,21
0660065925,1,Menos de 2.5 mil,06,No,No,No,1,0,1,1,38374.66,21
0660067302,1,Menos de 2.5 mil,11,Si,No,No,1,0,1,0,111750.5,27
0660067304,1,Menos de 2.5 mil,08,Si,No,Si,0,1,1,0,27245.82,27
0660067306,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,1,1,11299.6,27
0660067307,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,8064.32,27
0660067309,1,Menos de 2.5 mil,07,Si,Si,No,0,0,1,0,12596.36,27
0660067410,1,Menos de 2.5 mil,10,Si,Si,No,1,0,1,1,160186.74,27
0660067411,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,38089.2,27
0660067414,1,Menos de 2.5 mil,08,Si,No,Si,0,0,1,1,28520.46,27
0660067515,1,Menos de 2.5 mil,03,Si,Si,No,1,0,1,0,45482,27
0660067516,1,Menos de 2.5 mil,04,No,Si,No,0,0,1,0,43624.28,27
0660067517,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,31084.15,27
0660067518,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,27760.8,27
0660067519,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,1,1,54906.41,27
0660067520,1,Menos de 2.5 mil,04,Si,Si,Si,0,0,1,0,70879.23,27
0660067621,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,58289.53,27
0660067622,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,32847.3,27
0660067623,1,Menos de 2.5 mil,01,No,Si,No,0,0,0,0,21161.31,27
0660067624,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,31170.47,27
0660067625,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,10276.57,27
0660069011,1,Menos de 2.5 mil,06,Si,Si,Si,0,1,1,1,51602.38,19
0660069012,1,Menos de 2.5 mil,06,Si,No,Si,0,0,1,2,36578.86,19
0660069013,1,Menos de 2.5 mil,06,No,No,No,0,0,0,0,23355.18,19
0660069014,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,1,25559.94,19
0660069015,1,Menos de 2.5 mil,03,Si,Si,Si,0,0,0,0,36907.22,19
0660069706,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,3567.93,19
0660069707,1,Menos de 2.5 mil,01,Si,Si,Si,0,0,1,0,25499.98,19
0660069708,1,Menos de 2.5 mil,08,Si,Si,No,1,0,1,0,27614.74,19
0660069709,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,25155.72,19
0660069710,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,0,24314.7,19
0660069716,1,Menos de 2.5 mil,04,Si,Si,No,1,1,1,0,32265.76,19
0660069717,1,Menos de 2.5 mil,08,Si,Si,Si,1,0,1,0,121688.84,19
0660069719,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,20680.31,19
0660069720,1,Menos de 2.5 mil,06,Si,Si,Si,1,0,1,0,42049.16,19
0660069821,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,0,0,22440.73,19
0660069822,1,Menos de 2.5 mil,05,No,No,No,0,0,0,0,63257.4,19
0660069823,1,Menos de 2.5 mil,05,Si,No,No,0,0,1,0,27358.98,19
0660069824,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,20363.91,19
0660069825,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,32712.77,19
0660069901,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,69816.25,19
0660069902,1,Menos de 2.5 mil,03,Si,Si,Si,0,0,1,0,57125.73,19
0660069903,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,16214.64,19
0660069904,1,Menos de 2.5 mil,04,Si,No,No,1,0,1,0,37296.14,19
0660071206,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,14504.09,21
0660071207,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,6433.92,21
0660071208,1,Menos de 2.5 mil,08,No,No,No,0,0,0,0,13062.91,21
0660071210,1,Menos de 2.5 mil,01,No,Si,No,0,0,1,0,29913.46,21
0660071216,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,18385.71,21
0660071217,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,21888.24,21
0660071219,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,26821.36,21
0660071220,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,19582.8,21
0660071301,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,13322.47,21
0660071302,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,10552.59,21
0660071303,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,19007.78,21
0660071303,2,Menos de 2.5 mil,07,Si,No,No,0,0,0,0,5671.05,21
0660071303,3,Menos de 2.5 mil,06,No,No,No,0,0,0,0,13059.74,21
0660071304,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,7051.02,21
0660071305,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,36056.13,21
0660071411,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,27832.15,21
0660071412,1,Menos de 2.5 mil,04,No,Si,No,0,0,1,0,11163.99,21
0660071413,1,Menos de 2.5 mil,03,No,Si,No,0,0,0,0,13487,21
0660071414,1,Menos de 2.5 mil,01,No,No,Si,0,0,1,0,11380.52,21
0660071415,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,19230.38,21
0660071521,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,6362.2,21
0660071522,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,40261.53,21
0660071523,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,56996.24,21
0660071524,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,16334.46,21
0660071525,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,59301.24,21
0660072603,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,50138.33,28
0660072605,1,Menos de 2.5 mil,08,Si,Si,No,0,0,1,0,29837.67,28
0660072606,1,Menos de 2.5 mil,03,Si,Si,No,0,1,1,1,70375.04,28
0660072613,1,Menos de 2.5 mil,01,Si,Si,No,0,0,1,1,64008.95,28
0660072614,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,7555.34,28
0660072615,1,Menos de 2.5 mil,06,Si,Si,No,1,0,0,0,12720.23,28
0660072616,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,13229.49,28
0660072707,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,2100,28
0660072709,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,59418.16,28
0660072710,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,43650.78,28
0660072712,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,23051.48,28
0660072817,1,Menos de 2.5 mil,04,No,Si,No,0,0,0,0,10691.78,28
0660072818,1,Menos de 2.5 mil,04,No,No,No,0,0,0,0,12238.87,28
0660072819,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,17198.29,28
0660072821,1,Menos de 2.5 mil,01,No,Si,No,1,0,0,0,16252.1,28
0660074011,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,26009.71,20
0660074012,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,7984.72,20
0660074013,1,Menos de 2.5 mil,07,Si,Si,No,0,0,1,0,19353.41,20
0660074014,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,17152.68,20
0660074015,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,33486.12,20
0660074201,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,18408.97,20
0660074202,1,Menos de 2.5 mil,08,Si,Si,No,1,0,1,0,22335.57,20
0660074203,1,Menos de 2.5 mil,03,Si,Si,Si,1,1,1,1,43301.43,20
0660074204,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,18949.34,20
0660074205,1,Menos de 2.5 mil,03,No,No,No,0,0,1,0,9255.46,20
0660074221,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,2,26140.67,20
0660074222,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,16469.17,20
0660074223,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,38652.17,20
0660074224,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,28711.62,20
0660074225,1,Menos de 2.5 mil,07,Si,No,No,0,0,0,1,36374.67,20
0660074306,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,22957.99,20
0660074307,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,19161.9,20
0660074308,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,25828.04,20
0660074309,1,Menos de 2.5 mil,01,Si,Si,No,0,0,1,0,35015.64,20
0660074916,1,Menos de 2.5 mil,10,Si,Si,No,1,0,1,1,110490.37,20
0660074917,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,20940.29,20
0660074919,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,97041.33,20
0660074920,1,Menos de 2.5 mil,01,No,No,No,0,0,1,0,8616.23,20
0660076407,1,Menos de 2.5 mil,06,Si,Si,Si,1,0,1,0,27605.87,25
0660076409,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,15229.28,25
0660076410,1,Menos de 2.5 mil,07,Si,Si,Si,0,0,1,1,20480.36,25
0660076411,1,Menos de 2.5 mil,06,Si,Si,No,1,0,1,1,48942.78,25
0660076412,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,25649.36,25
0660076413,1,Menos de 2.5 mil,08,Si,Si,No,0,0,1,0,18146.73,25
0660076414,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,0,29153.72,25
0660076415,1,Menos de 2.5 mil,04,Si,Si,Si,0,0,1,1,35064.73,25
0660076521,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,2,54888.23,25
0660076522,1,Menos de 2.5 mil,03,No,No,No,0,0,0,0,50109.54,25
0660076523,1,Menos de 2.5 mil,01,No,No,No,0,0,0,0,5625.35,25
0660076601,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,26112.59,25
0660076602,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,1,0,62616.37,25
0660076603,1,Menos de 2.5 mil,04,Si,Si,Si,1,0,1,1,58468.5,25
0660076604,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,66095.1,25
0660076716,1,Menos de 2.5 mil,04,Si,Si,No,0,1,0,0,66091.93,25
0660076717,1,Menos de 2.5 mil,04,No,No,No,0,0,1,0,70744.34,25
0660076718,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,0,27836.05,25
0660076719,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,0,84397.51,25
0660076720,1,Menos de 2.5 mil,06,Si,No,No,1,0,1,0,108066.33,25
0660080013,1,Menos de 2.5 mil,04,No,Si,Si,0,0,1,0,42855.35,19
0660080014,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,24568.22,19
0660080015,1,Menos de 2.5 mil,06,No,Si,No,0,0,1,0,42409.16,19
0660080018,1,Menos de 2.5 mil,01,No,Si,Si,1,0,1,0,34200.76,19
0660080219,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,29058.11,19
0660080220,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,18592.88,19
0660080222,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,29246.22,19
0660080223,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,52152.16,19
0660080224,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,139284.86,19
0660080801,1,Menos de 2.5 mil,08,Si,No,No,0,0,0,0,22638.91,19
0660080803,1,Menos de 2.5 mil,05,Si,Si,No,0,1,1,0,22768.74,19
0660080804,1,Menos de 2.5 mil,06,Si,No,No,0,0,0,0,14754.09,19
0660080805,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,18212.01,19
0660080806,1,Menos de 2.5 mil,03,No,Si,Si,0,0,1,0,34887.07,19
0660080907,1,Menos de 2.5 mil,03,Si,Si,Si,0,0,1,0,44419.48,19
0660080908,1,Menos de 2.5 mil,01,Si,No,No,0,0,0,0,56580.36,19
0660080909,1,Menos de 2.5 mil,03,No,Si,Si,0,0,1,0,3988.76,19
0660080910,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,6802.67,19
0660080911,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,56312.52,19
0660080912,1,Menos de 2.5 mil,01,Si,No,No,0,0,1,0,73300.18,19
0660081301,1,Menos de 2.5 mil,08,Si,Si,No,0,0,1,0,22408.98,23
0660081302,1,Menos de 2.5 mil,03,Si,Si,No,0,0,0,0,26689.31,23
0660081303,1,Menos de 2.5 mil,03,No,Si,No,0,0,0,0,24323.93,23
0660081305,1,Menos de 2.5 mil,05,Si,Si,No,0,0,1,0,22875.63,23
0660081311,1,Menos de 2.5 mil,10,Si,Si,No,1,0,0,0,38625.52,23
0660081312,1,Menos de 2.5 mil,04,No,Si,No,0,0,0,0,44762.68,23
0660081313,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,24871.33,23
0660081314,1,Menos de 2.5 mil,03,No,Si,No,0,0,1,0,9555.78,23
0660081315,1,Menos de 2.5 mil,03,Si,Si,No,1,0,1,0,36077.83,23
0660081416,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,18953,23
0660081417,1,Menos de 2.5 mil,04,Si,No,No,0,0,1,0,21940.87,23
0660081418,1,Menos de 2.5 mil,07,Si,Si,Si,0,0,1,0,16712.47,23
0660081419,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,18383.88,23
0660081420,1,Menos de 2.5 mil,03,Si,No,No,0,0,0,0,29558.13,23
0660081521,1,Menos de 2.5 mil,06,Si,Si,No,1,0,0,0,32088.5,23
0660081522,1,Menos de 2.5 mil,03,Si,No,No,0,0,1,0,11616.52,23
0660081523,1,Menos de 2.5 mil,06,Si,No,No,0,0,1,1,36872.17,23
0660081524,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,25550.22,23
0660081525,1,Menos de 2.5 mil,06,Si,Si,No,0,1,1,1,37689.76,23
0660081606,1,Menos de 2.5 mil,05,Si,Si,No,1,0,0,0,7001.3,23
0660081607,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,33021.45,23
0660081608,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,5871.4,23
0660081609,1,Menos de 2.5 mil,01,Si,Si,No,0,0,1,0,30578.4,23
0660081610,1,Menos de 2.5 mil,05,No,Si,No,0,0,1,0,16003.27,23
0660084011,1,Menos de 2.5 mil,03,Si,Si,No,1,0,0,0,52539.01,23
0660084012,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,9695.81,23
0660084013,1,Menos de 2.5 mil,04,Si,Si,No,0,0,1,0,33418.03,23
0660084014,1,Menos de 2.5 mil,01,Si,Si,No,0,0,0,0,16865.85,23
0660084015,1,Menos de 2.5 mil,07,Si,No,No,0,0,1,0,23306.25,23
0660084701,1,Menos de 2.5 mil,04,Si,No,No,0,0,0,0,29065.56,23
0660084702,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,1,0,20104.91,23
0660084703,1,Menos de 2.5 mil,06,Si,Si,Si,1,0,1,0,30491.79,23
0660084704,1,Menos de 2.5 mil,04,No,Si,No,0,0,1,0,25753.74,23
0660084705,1,Menos de 2.5 mil,04,No,Si,Si,0,1,1,0,21270.47,23
0660084706,1,Menos de 2.5 mil,06,Si,Si,No,0,0,0,0,13247.45,23
0660084707,1,Menos de 2.5 mil,03,Si,Si,No,0,0,1,0,34219.65,23
0660084708,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,13593.32,23
0660084709,1,Menos de 2.5 mil,04,Si,Si,No,0,0,0,0,24403.26,23
0660084710,1,Menos de 2.5 mil,06,Si,Si,Si,0,0,1,0,28587.84,23
0660084821,1,Menos de 2.5 mil,06,Si,Si,No,0,0,1,0,30246.86,23
0660084822,1,Menos de 2.5 mil,10,Si,Si,Si,1,1,1,1,52075.06,23
0660084823,1,Menos de 2.5 mil,07,Si,Si,Si,1,0,1,1,40838.7,23
0660084824,1,Menos de 2.5 mil,07,Si,No,No,0,0,1,0,30323.83,23
0660084916,1,Menos de 2.5 mil,05,No,Si,Si,0,0,1,0,21897.55,23
0660084917,1,Menos de 2.5 mil,04,Si,Si,Si,1,0,0,0,78505.15,23
0660084918,1,Menos de 2.5 mil,04,Si,No,No,0,1,0,0,58001.53,23
0660084919,1,Menos de 2.5 mil,10,Si,Si,Si,1,0,1,4,56220,23
